"sig","gene","mut_rate","p.values","fdr"
"Hypo.MS2","FAM160A1",0.00675390460109751,0.000832310529541194,0.00450770377241794
"Hypo.MS2","FAM160A2",0.00802026171380329,0.0602597233035155,0.0992702644060094
"Hypo.MS2","FAM160B1",0.00548754748839173,0.0128710711388173,0.0311741112265832
"Hypo.MS2","FAM171A1",0.0105529759392149,0.000275052109284223,0.00213607135052608
"Hypo.MS2","FAM171B",0.0101308569016463,0.00437931079524281,0.0143008380556171
"Hypo.MS2","FAM172A",0.00506542845082313,0.0473817400649808,0.0825380121251583
"Hypo.MS2","FAM184B",0.00506542845082313,0.0302408267493268,0.05905302559675
"Hypo.MS2","FAM186B",0.00422119037568594,0.00585348720118682,0.0176570026747677
"Hypo.MS2","FAM193A",0.00844238075137189,0.0126125938985714,0.0306675100979684
"Hypo.MS2","FAM196A",0.00422119037568594,0.00890966567635487,0.0238937386474484
"Hypo.MS2","FAM198B",0.00422119037568594,0.0414331791735247,0.0743175752980887
"Hypo.MS2","FAM20B",0.00422119037568594,0.00909262830946097,0.0241828433286494
"Hypo.MS2","FAM71A",0.0071760236386661,0.049061450423928,0.0847497203737144
"Hypo.MS2","FAM78B",0.00464330941325454,9.71745382953083e-05,0.00105723394946304
"Hypo.MS2","FAM81B",0.00506542845082313,0.0187031897528891,0.0409539770152975
"Hypo.MS2","FAM83B",0.00928661882650908,0.0143890198106859,0.033621608288499
"Hypo.MS2","FAM83C",0.0109750949767835,0.0017314462646134,0.00752996345146941
"Hypo.MS2","FAM83E",0.00548754748839173,2.07752582667363e-05,0.000358134383724646
"Hypo.MS2","FAM83H",0.0105529759392149,0.00431231972716233,0.0141397300368112
"Hypo.MS2","FAM91A1",0.00886449978894048,0.0130518445220782,0.0314609359868154
"Hypo.MS2","FANCA",0.00844238075137189,0.00907810966106411,0.0241701938793287
"Hypo.MS2","FANCG",0.00506542845082313,0.00837499224702102,0.0227270543526741
"Hypo.MS2","FANCI",0.00633178556352891,0.025458292936258,0.0518636829388251
"Hypo.MS2","FANCL",0.00464330941325454,0.000228284911228584,0.00192197296483776
"Hypo.MS2","FANCM",0.0147741663149008,0.0446964311154575,0.0787163370414339
"Hypo.MS2","FAP",0.00886449978894048,0.0305762473991053,0.0594723792003849
"Hypo.MS2","FAR1",0.00548754748839173,0.0362833862966874,0.0675189241948522
"Hypo.MS2","FARP1",0.0075981426762347,0.0282186320340834,0.0559915687340886
"Hypo.MS2","FARSB",0.00548754748839173,0.04543248109875,0.0797495633971756
"Hypo.MS2","FASN",0.0227944280287041,0.00228151327589286,0.00910190258944307
"Hypo.MS2","FAT1",0.033347403967919,3.39855787907935e-11,1.6749661793278e-08
"Hypo.MS2","FAT2",0.0363022372308991,2.06707812932382e-06,6.82668534772047e-05
"Hypo.MS2","FAT3",0.0628957365977206,1.96816428401385e-13,1.40111428529741e-10
"Hypo.MS2","FAT4",0.0481215702828198,5.481241884945e-17,8.77957918921065e-14
"Hypo.MS2","FBF1",0.00844238075137189,0.0553138211158759,0.0928953215961774
"Hypo.MS2","FBLN2",0.00802026171380329,0.027701101282941,0.055229397265285
"Hypo.MS2","FBLN7",0.00422119037568594,0.000124447402740348,0.00126166788612569
"Hypo.MS2","FBN1",0.0295483326298016,0.00151790008237055,0.00682469180894604
"Hypo.MS2","FBN2",0.0346137610806247,8.85930104309824e-08,6.44916882148317e-06
"Hypo.MS2","FBN3",0.0244829041789785,0.000492074909711012,0.00316856678042056
"Hypo.MS2","FBRSL1",0.00422119037568594,0.00908032724637805,0.0241701938793287
"Hypo.MS2","FBXL18",0.00633178556352891,0.000438405035754515,0.00293691806468983
"Hypo.MS2","FBXL7",0.0189953566905867,8.49873788154921e-08,6.33155972175416e-06
"Hypo.MS2","FBXO10",0.00548754748839173,0.0031112985885187,0.0112535592855437
"Hypo.MS2","FBXO18",0.00886449978894048,0.0383086391951394,0.0700666432552835
"Hypo.MS2","FBXO25",0.00464330941325454,0.0223973094494406,0.0471262928218607
"Hypo.MS2","FBXO30",0.00422119037568594,0.0368982901060953,0.0682469239924229
"Hypo.MS2","FBXO38",0.00464330941325454,0.0461820310660683,0.0808658849522546
"Hypo.MS2","FBXO4",0.00422119037568594,0.00101080302443539,0.00518097198204602
"Hypo.MS2","FBXO40",0.0071760236386661,0.0325907957356788,0.0622939225174504
"Hypo.MS2","FBXW10",0.00844238075137189,0.000371557142041599,0.00262304830641369
"Hypo.MS2","FBXW5",0.00464330941325454,1.55771264107099e-05,0.00029267638977542
"Hypo.MS2","FBXW7",0.017728999577881,0.000400934599865134,0.00275393318184811
"Hypo.MS2","FCER1A",0.00464330941325454,0.00918183264928474,0.0243392642879468
"Hypo.MS2","FCGBP",0.0379907133811735,0.000762246794990032,0.00425468479299164
"Hypo.MS2","FCGRT",0.00633178556352891,0.0067824165395418,0.0196539768289662
"Hypo.MS2","FCHSD1",0.00422119037568594,0.00806536491642143,0.0221590021524495
"Hypo.MS2","FCN2",0.00464330941325454,0.00194645465158927,0.00818840115084208
"Hypo.MS2","FCRL2",0.0075981426762347,0.00505719297482495,0.0158752745662437
"Hypo.MS2","FCRL3",0.0101308569016463,6.75028793071519e-07,2.83866713251575e-05
"Hypo.MS2","FCRL4",0.00970873786407767,0.00357930562892399,0.0124191049012531
"Hypo.MS2","FCRL5",0.0122414520894892,0.0296711895284362,0.0582236210003192
"Hypo.MS2","FEM1A",0.00548754748839173,0.00929085266912117,0.0245672691089803
"Hypo.MS2","FER",0.00675390460109751,0.0123362577947723,0.0301443187227711
"Hypo.MS2","FER1L6",0.0168847615027438,0.0103235099386101,0.0264042827052594
"Hypo.MS2","FERMT1",0.00675390460109751,0.0348288044429476,0.0655354332058636
"Hypo.MS2","FES",0.00548754748839173,0.0267110649533298,0.0537604628489254
"Hypo.MS2","FEZ1",0.00422119037568594,0.000255669873134694,0.00205530348453448
"Hypo.MS2","FGD2",0.00844238075137189,0.000220095186959178,0.00187270898120512
"Hypo.MS2","FGD5",0.0118193330519206,0.00326646912678371,0.0116053726119116
"Hypo.MS2","FGD6",0.00970873786407767,4.12488747812279e-05,0.000576564095656748
"Hypo.MS2","FGF10",0.00506542845082313,0.0223147396112006,0.0470452572191387
"Hypo.MS2","FGF23",0.00548754748839173,0.0157025399287119,0.0360208282575214
"Hypo.MS2","FGF6",0.00506542845082313,0.00809719889969965,0.0222178815205035
"Hypo.MS2","FGFR2",0.011397214014352,0.00745895343790966,0.0209511243650536
"Hypo.MS2","FGFR3",0.00844238075137189,0.00075685660363965,0.00424621739012193
"Hypo.MS2","FH",0.00675390460109751,0.034986936568372,0.065775030103744
"Hypo.MS2","FHL5",0.00548754748839173,0.00209469947649747,0.00855914511857096
"Hypo.MS2","FHOD1",0.00844238075137189,0.000474948223539055,0.00309402789977399
"Hypo.MS2","FHOD3",0.0164626424651752,0.00363710432220157,0.0125419415459341
"Hypo.MS2","FIBCD1",0.00548754748839173,0.000215105023370537,0.00184974888320833
"Hypo.MS2","FIGN",0.0101308569016463,0.0525763111352027,0.0893992636526655
"Hypo.MS2","FIGNL1",0.00422119037568594,0.000801919597884279,0.00440643127242245
"Hypo.MS2","FILIP1",0.0122414520894892,0.00253113304679807,0.00975750266596585
"Hypo.MS2","FILIP1L",0.00675390460109751,0.0160668316293661,0.0365036135635987
"Hypo.MS2","FIP1L1",0.00548754748839173,0.00415887954063713,0.0138061871589959
"Hypo.MS2","FKBP15",0.00464330941325454,0.00114759202547496,0.00564777264539734
"Hypo.MS2","FLG",0.0692275221612495,1.07953226036736e-09,2.47020114006204e-07
"Hypo.MS2","FLG2",0.0232165470662727,0.000197492654836796,0.00174770088334165
"Hypo.MS2","FLI1",0.00675390460109751,0.00973580534507621,0.0253247754752323
"Hypo.MS2","FLNB",0.0139299282397636,0.00476749397817473,0.0151589746492136
"Hypo.MS2","FLNC",0.0282819755170958,5.01685869825641e-07,2.29592954855206e-05
"Hypo.MS2","FLRT2",0.0118193330519206,0.00228091424106165,0.00910190258944307
"Hypo.MS2","FLT1",0.0126635711270578,0.00144933296118615,0.00662330690607681
"Hypo.MS2","FLT3",0.00633178556352891,0.000826104117365504,0.00449689811381545
"Hypo.MS2","FLT4",0.0118193330519206,0.0307988808370674,0.0597484503172416
"Hypo.MS2","FLYWCH1",0.0071760236386661,0.00137414236900647,0.00640300375143598
"Hypo.MS2","FMN2",0.0350358801181933,1.84711617595857e-06,6.22867017861398e-05
"Hypo.MS2","FMNL3",0.0075981426762347,0.00143941716354014,0.00659681385322008
"Hypo.MS2","FMO1",0.00928661882650908,0.0296797793330798,0.0582236210003192
"Hypo.MS2","FMOD",0.00675390460109751,0.0223398392333286,0.0470532934406037
"Hypo.MS2","FN1",0.0206838328408611,0.00820682610425055,0.0224131009590508
"Hypo.MS2","FNBP4",0.00675390460109751,0.0014318111677464,0.00657693671385729
"Hypo.MS2","FNDC1",0.0257492612916843,1.09311504844928e-05,0.000231141521960876
"Hypo.MS2","FNDC3A",0.0071760236386661,0.0160604712656259,0.0365021069169439
"Hypo.MS2","FNDC3B",0.00675390460109751,0.0419821746147465,0.0749873969212938
"Hypo.MS2","FOLH1",0.0130856901646264,0.000230481977169389,0.00192780421373926
"Hypo.MS2","FOXA2",0.00422119037568594,0.0118887122778101,0.0293642943577214
"Hypo.MS2","FOXB2",0.00844238075137189,0.00385501742683903,0.0131021401618494
"Hypo.MS2","FOXC2",0.00633178556352891,0.00572713213674405,0.0174271000522666
"Hypo.MS2","FOXG1",0.011397214014352,0.00274353986148027,0.0103520965209094
"Hypo.MS2","FOXJ3",0.00422119037568594,0.00142739484611994,0.00657249891347903
"Hypo.MS2","FOXK1",0.00675390460109751,0.00357844583499085,0.0124191049012531
"Hypo.MS2","FOXN4",0.00422119037568594,0.00334361023027191,0.011770610299644
"Hypo.MS2","FOXO1",0.00422119037568594,0.019605097638888,0.042464455906814
"Hypo.MS2","FOXP1",0.00548754748839173,0.0492907639717545,0.0850312129151941
"Hypo.MS2","FOXP2",0.00548754748839173,0.0315995210003057,0.0608840716819195
"Hypo.MS2","FOXRED2",0.00633178556352891,0.000501710330431012,0.00320003637378852
"Hypo.MS2","FPR1",0.00506542845082313,0.0536088160331054,0.0906975664969914
"Hypo.MS2","FRAS1",0.0282819755170958,0.005149607950615,0.0161022636113179
"Hypo.MS2","FREM1",0.0185732376530182,0.000308870547544163,0.00230644941505297
"Hypo.MS2","FREM2",0.0278598564795272,0.00137370843104566,0.00640300375143598
"Hypo.MS2","FRMD1",0.00464330941325454,0.0583591785501991,0.0967168279801153
"Hypo.MS2","FRMD3",0.00548754748839173,0.00144741010651335,0.00661924093678161
"Hypo.MS2","FRMD4A",0.00548754748839173,0.0360304651589556,0.067126254804719
"Hypo.MS2","FRMD6",0.0071760236386661,0.00383405724133845,0.0130663855027955
"Hypo.MS2","FRMD8",0.00422119037568594,2.67519325009331e-05,0.000427430502577253
"Hypo.MS2","FRMPD1",0.013507809202195,0.00304339460308122,0.0110959867714759
"Hypo.MS2","FRMPD2",0.0105529759392149,0.0605191127232096,0.0995496675783323
"Hypo.MS2","FRY",0.0232165470662727,1.53662666621344e-05,0.000290612449551642
"Hypo.MS2","FRYL",0.0173068805403124,0.00154128968317232,0.00688636192474553
"Hypo.MS2","FSCB",0.015618404390038,0.00372139554424201,0.012777589095369
"Hypo.MS2","FSHR",0.00844238075137189,0.0186539881129622,0.0409018878512569
"Hypo.MS2","FSTL5",0.0198395947657239,0.000704990211243766,0.00405447273906162
"Hypo.MS2","FTO",0.00548754748839173,0.0151842422275921,0.0350831013170511
"Hypo.MS2","FTSJ3",0.00506542845082313,0.00355243437577388,0.0123630891067807
"Hypo.MS2","FUBP1",0.00548754748839173,0.0424077922168959,0.0756421839458941
"Hypo.MS2","FUK",0.00590966652596032,0.00192247932231969,0.0081200596361304
"Hypo.MS2","FURIN",0.00675390460109751,0.00186941473645983,0.00796365705884184
"Hypo.MS2","FUT1",0.00464330941325454,0.00078236817622493,0.00432869853633258
"Hypo.MS2","FUT9",0.00844238075137189,0.00902598678255644,0.0241056679098954
"Hypo.MS2","FYB",0.0071760236386661,0.00798454407307893,0.0220504197742313
"Hypo.MS2","FZD10",0.013507809202195,0.000231174453215655,0.00193107525652243
"Hypo.MS2","FZD7",0.00590966652596032,0.00128230500972979,0.00612656837982011
"Hypo.MS2","FZD9",0.00548754748839173,0.0450828263159363,0.0792660999468178
"Hypo.MS2","G2E3",0.00464330941325454,0.0580660067499619,0.0963056964139286
"Hypo.MS2","G6PC2",0.00422119037568594,0.0228236894022576,0.0478036541354249
"Hypo.MS2","GAB4",0.00802026171380329,0.0222335452379621,0.0469203966863054
"Hypo.MS2","GABBR2",0.0101308569016463,8.16660687569546e-05,0.000953068310611672
"Hypo.MS2","GABRA1",0.0109750949767835,0.00930597781531649,0.0245971121545927
"Hypo.MS2","GABRA2",0.00886449978894048,0.0279181590083143,0.0555437545162835
"Hypo.MS2","GABRA4",0.0126635711270578,5.77878966813738e-05,0.000740494108075124
"Hypo.MS2","GABRA5",0.013507809202195,3.66727456230255e-06,0.000103507612866398
"Hypo.MS2","GABRA6",0.0101308569016463,0.0245713260079855,0.0504990158688806
"Hypo.MS2","GABRB3",0.00928661882650908,0.000613983217733937,0.00368677645362824
"Hypo.MS2","GABRG2",0.011397214014352,0.0210752420657711,0.044964727244554
"Hypo.MS2","GABRG3",0.00886449978894048,0.00049148595645537,0.00316795827264543
"Hypo.MS2","GABRR2",0.00422119037568594,0.00148921870810704,0.00673353864703021
"Hypo.MS2","GAD2",0.00844238075137189,0.000719010783342619,0.00409125783523594
"Hypo.MS2","GADL1",0.00633178556352891,0.000434668436087624,0.00292077369390291
"Hypo.MS2","GAL3ST4",0.00464330941325454,0.0409879619591374,0.0736840270123999
"Hypo.MS2","GALNT10",0.00506542845082313,0.0107383774289902,0.0272047387060261
"Hypo.MS2","GALNT13",0.0109750949767835,6.35571318777779e-07,2.78911331466386e-05
"Hypo.MS2","GALNT3",0.00675390460109751,0.00478645920473858,0.0151751445452719
"Hypo.MS2","GALNT9",0.00464330941325454,0.000286082604366989,0.00220304236319627
"Hypo.MS2","GALNTL5",0.00590966652596032,0.0274038714497596,0.0547991898809644
"Hypo.MS2","GANAB",0.00590966652596032,0.0157698770633891,0.0361364815254414
"Hypo.MS2","GANC",0.00464330941325454,0.0263629698884701,0.0532952624592027
"Hypo.MS2","GAS6",0.00506542845082313,0.0308921147655048,0.0598686567763428
"Hypo.MS2","GAS7",0.00548754748839173,0.0114059655117372,0.0284793534815667
"Hypo.MS2","GATA3",0.00802026171380329,0.0107922437793568,0.0272872556804811
"Hypo.MS2","GBA2",0.0071760236386661,0.00080030322287816,0.00440132424805182
"Hypo.MS2","GBP4",0.0071760236386661,0.0160135749466179,0.0364601900081666
"Hypo.MS2","GCAT",0.00506542845082313,0.00325161350672158,0.0115610919742315
"Hypo.MS2","GCM2",0.00422119037568594,0.0134056202705063,0.0319768462669895
"Hypo.MS2","GDF10",0.0071760236386661,0.000296299781407573,0.00226178362257204
"Hypo.MS2","GDF2",0.00970873786407767,0.0178363695638824,0.0396200326236301
"Hypo.MS2","GDF5",0.00675390460109751,0.0140714045448951,0.0331171119903004
"Hypo.MS2","GDF6",0.00590966652596032,0.0430226071395029,0.0764408885032709
"Hypo.MS2","GDF9",0.00464330941325454,0.00101281920917578,0.00518301331724378
"Hypo.MS2","GDPD5",0.00548754748839173,0.0148304549106845,0.0344146050752465
"Hypo.MS2","GEMIN5",0.0075981426762347,0.00715449926357476,0.0204182079205895
"Hypo.MS2","GEN1",0.00548754748839173,0.0356360551481374,0.0666433757542662
"Hypo.MS2","GFOD2",0.00422119037568594,0.010526001416034,0.0267916718548959
"Hypo.MS2","GFPT1",0.00422119037568594,0.0128763919188412,0.0311741112265832
"Hypo.MS2","GFPT2",0.00675390460109751,0.017912573756238,0.0397251159765375
"Hypo.MS2","GFRA1",0.00633178556352891,7.23770228251407e-05,0.000870017983565997
"Hypo.MS2","GFRA2",0.00506542845082313,0.00333705197819083,0.0117604466580136
"Hypo.MS2","GFRAL",0.00928661882650908,0.00282349157618539,0.0105420224525756
"Hypo.MS2","GGA1",0.00464330941325454,0.0108413402110441,0.0273897739480125
"Hypo.MS2","GGA2",0.00548754748839173,0.05090925928491,0.0872476654749486
"Hypo.MS2","GGT5",0.00633178556352891,0.030294752373932,0.0591379349345856
"Hypo.MS2","GHR",0.00844238075137189,5.89903752357635e-05,0.000751394302456335
"Hypo.MS2","GHSR",0.00590966652596032,0.00179663611506869,0.0077306366713014
"Hypo.MS2","GIGYF1",0.0105529759392149,0.00234630631045926,0.0093005340916381
"Hypo.MS2","GIGYF2",0.00886449978894048,0.0269076685263521,0.0540769862761411
"Hypo.MS2","GIMAP4",0.00548754748839173,0.0328436180086953,0.0626836641589844
"Hypo.MS2","GIMAP6",0.00675390460109751,0.0234614024066322,0.0487093989693107
"Hypo.MS2","GIMAP8",0.00844238075137189,2.6268967898515e-05,0.000422877581220567
"Hypo.MS2","GIN1",0.00464330941325454,0.042092325800689,0.0751631915844521
"Hypo.MS2","GJA10",0.00422119037568594,0.00630805390817266,0.0186591419158182
"Hypo.MS2","GJA4",0.00422119037568594,0.0193397208394602,0.0419747938409287
"Hypo.MS2","GJA8",0.00844238075137189,6.53748451315561e-05,0.000809387587981543
"Hypo.MS2","GJD2",0.00506542845082313,0.0186394750068174,0.0408850976015283
"Hypo.MS2","GK2",0.00590966652596032,0.0130505808637668,0.0314609359868154
"Hypo.MS2","GLB1",0.00506542845082313,0.004282328016074,0.0140846383978368
"Hypo.MS2","GLB1L2",0.00464330941325454,0.000437692860220393,0.00293643785909116
"Hypo.MS2","GLB1L3",0.00886449978894048,0.00243390752930228,0.00951436579636347
"Hypo.MS2","GLCE",0.00464330941325454,0.00526539469592583,0.0163605159150324
"Hypo.MS2","GLDC",0.00928661882650908,0.00214552023794309,0.00869948006495646
"Hypo.MS2","GLE1",0.00464330941325454,0.0300728566360799,0.0588146497153126
"Hypo.MS2","GLG1",0.00844238075137189,0.00171457064422197,0.00749335205834254
"Hypo.MS2","GLI2",0.0160405234276066,0.0559416666362942,0.0937041197748332
"Hypo.MS2","GLI3",0.0244829041789785,1.22977890536497e-09,2.62639781555779e-07
"Hypo.MS2","GLRA1",0.00633178556352891,0.0355341047432511,0.0664915330286243
"Hypo.MS2","GMEB2",0.00548754748839173,0.00149698268354223,0.00675434369961626
"Hypo.MS2","GMIP",0.00844238075137189,0.0331887389723111,0.0630979972093761
"Hypo.MS2","GMPPA",0.00464330941325454,0.0072013311630051,0.0204879790237006
"Hypo.MS2","GNAO1",0.00422119037568594,0.00243687358911294,0.00951740813334244
"Hypo.MS2","GNAS",0.015618404390038,0.000720989319158588,0.00409882747812695
"Hypo.MS2","GNL3",0.00422119037568594,0.00045262175891894,0.00299891169533987
"Hypo.MS2","GNPAT",0.00548754748839173,0.00647444213560516,0.0190370586336954
"Hypo.MS2","GOLGA3",0.0130856901646264,3.75524972546008e-05,0.000545548023940384
"Hypo.MS2","GOLGA4",0.0101308569016463,0.0196581031063517,0.0425217645517878
"Hypo.MS2","GOLGA5",0.00506542845082313,0.0178691371296612,0.0396562388603185
"Hypo.MS2","GOLGB1",0.0181511186154496,0.0050292507572672,0.0158107996083469
"Hypo.MS2","GORASP2",0.00506542845082313,0.00167456193817362,0.00735361092383712
"Hypo.MS2","GP2",0.0075981426762347,0.000306999338524352,0.00230023745733587
"Hypo.MS2","GP5",0.00464330941325454,6.23915950599515e-05,0.000786895569978562
"Hypo.MS2","GPATCH1",0.00590966652596032,3.74915315590088e-05,0.000545548023940384
"Hypo.MS2","GPATCH3",0.00464330941325454,0.0272743983132645,0.0545913995604767
"Hypo.MS2","GPATCH8",0.0075981426762347,0.00264349818849977,0.0100694963696302
"Hypo.MS2","GPBP1L1",0.00633178556352891,0.000945003569588022,0.00493048686510623
"Hypo.MS2","GPC5",0.00675390460109751,0.0171121150233282,0.0383884177011427
"Hypo.MS2","GPC6",0.0105529759392149,0.00175281298438812,0.00758811890205684
"Hypo.MS2","GPLD1",0.00886449978894048,0.00377121026042667,0.0129140267977304
"Hypo.MS2","GPNMB",0.00802026171380329,0.00892220278350546,0.0239082196712336
"Hypo.MS2","GPR12",0.00590966652596032,0.00251753509352361,0.00972263251609752
"Hypo.MS2","GPR141",0.00675390460109751,0.0010386500108279,0.00526890785381975
"Hypo.MS2","GPR148",0.00633178556352891,0.0602717853190848,0.0992702644060094
"Hypo.MS2","GPR149",0.00802026171380329,0.000196797891783758,0.00174770088334165
"Hypo.MS2","GPR15",0.00506542845082313,0.0019031705890919,0.00808595090471606
"Hypo.MS2","GPR158",0.0185732376530182,4.20610534912473e-07,2.05713870014062e-05
"Hypo.MS2","GPR162",0.00548754748839173,0.0292924744531668,0.0576226232181271
"Hypo.MS2","GPR179",0.0168847615027438,1.3143543882018e-05,0.000264463002243318
"Hypo.MS2","GPR20",0.00506542845082313,0.00200924088627403,0.00833756888494669
"Hypo.MS2","GPR26",0.0075981426762347,7.7678852004859e-06,0.000182303444979902
"Hypo.MS2","GPR32",0.00802026171380329,5.40825114266119e-06,0.000137502639170755
"Hypo.MS2","GPR4",0.00422119037568594,5.26907740026278e-05,0.000696061420690384
"Hypo.MS2","GPR45",0.00422119037568594,0.0531128669033692,0.0900010944855558
"Hypo.MS2","GPR61",0.0071760236386661,0.0355033287571564,0.0664535643450317
"Hypo.MS2","GPR85",0.00506542845082313,0.0133574394112318,0.031933251607374
"Hypo.MS2","GPSM2",0.00633178556352891,1.50159590735759e-05,0.00028946186074894
"Hypo.MS2","GRAMD1C",0.00633178556352891,0.00178709230865009,0.00770624866473016
"Hypo.MS2","GRAMD4",0.00548754748839173,0.00153948299523243,0.00688636192474553
"Hypo.MS2","GRB10",0.00675390460109751,0.015589112291682,0.0358376183899557
"Hypo.MS2","GREB1",0.0211059518784297,7.979528497596e-05,0.000936352364177611
"Hypo.MS2","GREB1L",0.00844238075137189,0.00102320833558509,0.00522166002738595
"Hypo.MS2","GREM2",0.00548754748839173,0.0566114054415141,0.0945786896124592
"Hypo.MS2","GRIA2",0.0147741663149008,0.000454471961514797,0.0030049554772191
"Hypo.MS2","GRIA4",0.0151962853524694,9.0494260455159e-05,0.00101540582615798
"Hypo.MS2","GRID1",0.0198395947657239,0.000126998718947766,0.0012763839584557
"Hypo.MS2","GRID2",0.0173068805403124,0.000525590641258151,0.00329927981324087
"Hypo.MS2","GRIK1",0.0105529759392149,0.0102182834826997,0.0262178647111917
"Hypo.MS2","GRIK2",0.0160405234276066,4.71429909326325e-05,0.000641284804470013
"Hypo.MS2","GRIK3",0.011397214014352,9.73068881609535e-05,0.00105723394946304
"Hypo.MS2","GRIK4",0.0122414520894892,5.6292540407658e-07,2.53990356613989e-05
"Hypo.MS2","GRIK5",0.0105529759392149,0.00632168632455255,0.018690837231845
"Hypo.MS2","GRIN1",0.00802026171380329,0.00775620346745446,0.0215966951829556
"Hypo.MS2","GRIN2A",0.0261713803292528,9.39012494196437e-05,0.00103227669504313
"Hypo.MS2","GRIN2B",0.0185732376530182,0.00232252521290368,0.00922530628584865
"Hypo.MS2","GRIN2C",0.0075981426762347,0.00675696464745907,0.019603694177851
"Hypo.MS2","GRIN3A",0.0151962853524694,0.00316069616909565,0.0113767305367392
"Hypo.MS2","GRIN3B",0.00548754748839173,0.0249258855215622,0.051006115789412
"Hypo.MS2","GRM1",0.0219501899535669,0.0103221872699522,0.0264042827052594
"Hypo.MS2","GRM2",0.0101308569016463,2.75529246992666e-06,8.36642599754509e-05
"Hypo.MS2","GRM3",0.0164626424651752,0.0157385942723654,0.0360777007166531
"Hypo.MS2","GRM5",0.0198395947657239,1.15416054143403e-08,1.42205895941689e-06
"Hypo.MS2","GRM6",0.0105529759392149,2.07938178157591e-05,0.000358134383724646
"Hypo.MS2","GRM7",0.0189953566905867,4.29448239549364e-07,2.06877809834043e-05
"Hypo.MS2","GRM8",0.015618404390038,0.000819917020758557,0.00447462380919938
"Hypo.MS2","GRN",0.00422119037568594,0.010526001416034,0.0267916718548959
"Hypo.MS2","GRSF1",0.00590966652596032,0.00151544723228486,0.00682081054074233
"Hypo.MS2","GSDMA",0.00506542845082313,0.0229679875841397,0.0479647641628368
"Hypo.MS2","GSX2",0.00422119037568594,0.00501742358453337,0.0157813612695657
"Hypo.MS2","GTDC1",0.00633178556352891,0.00445447751981088,0.0144892533250813
"Hypo.MS2","GTF2A1",0.00506542845082313,0.00648817167786062,0.0190686770367216
"Hypo.MS2","GTF2E1",0.00633178556352891,0.000716257616305686,0.00408310069730068
"Hypo.MS2","GTF2IRD1",0.00633178556352891,0.00205978039977675,0.00845962373164722
"Hypo.MS2","GTF2IRD2B",0.00422119037568594,0.0379153469660784,0.0695380223055727
"Hypo.MS2","GTF3C1",0.017728999577881,0.000386322578171305,0.00269040082428647
"Hypo.MS2","GTF3C2",0.00506542845082313,0.000872328090294469,0.00466917800711501
"Hypo.MS2","GTF3C3",0.00548754748839173,0.00400657466449602,0.01346496484192
"Hypo.MS2","GTPBP3",0.00422119037568594,0.00297879734516808,0.0109374001631
"Hypo.MS2","GUCY1A2",0.0109750949767835,0.000211084755200795,0.0018264644926574
"Hypo.MS2","GUCY1A3",0.00590966652596032,0.00141440521119561,0.0065430282946789
"Hypo.MS2","GUCY1B3",0.00548754748839173,0.0203076442452423,0.0437201198519044
"Hypo.MS2","GUCY2C",0.0109750949767835,0.0459923171649655,0.0806008644406504
"Hypo.MS2","GUCY2D",0.00633178556352891,0.0104889029787476,0.0267312654673175
"Hypo.MS2","GZF1",0.00633178556352891,0.0449333473405842,0.0790249674474673
"Hypo.MS2","H6PD",0.00464330941325454,0.0177804431147091,0.0395278622609095
"Hypo.MS2","HACE1",0.00844238075137189,0.0159745200924882,0.0364035322900558
"Hypo.MS2","HADHB",0.00548754748839173,0.00268517438506574,0.0101918911641684
"Hypo.MS2","HAO1",0.00675390460109751,0.0119705305725609,0.0294981497609222
"Hypo.MS2","HAPLN1",0.00590966652596032,0.00270270258374744,0.0102462813337691
"Hypo.MS2","HAPLN4",0.00464330941325454,0.00626960927330961,0.018579734789128
"Hypo.MS2","HAUS5",0.00464330941325454,0.00434798530279953,0.0142202867968538
"Hypo.MS2","HAVCR2",0.00506542845082313,0.000537786007778486,0.00334199316376019
"Hypo.MS2","HBD",0.00464330941325454,0.00512343310636422,0.0160360703040916
"Hypo.MS2","HBG2",0.00422119037568594,0.0159409916078009,0.0363595347921611
"Hypo.MS2","HBS1L",0.00506542845082313,0.000505745852931324,0.00321244130243522
"Hypo.MS2","HCFC2",0.00506542845082313,0.00695094891274944,0.0199638623797718
"Hypo.MS2","HCLS1",0.00548754748839173,0.000760535669322008,0.00425196512508386
"Hypo.MS2","HCN1",0.0194174757281553,0.00213895427571627,0.00868458811439425
"Hypo.MS2","HCN3",0.0075981426762347,0.0147366676039112,0.0342590091938532
"Hypo.MS2","HCN4",0.013507809202195,0.0106645971367825,0.0270820744571404
"Hypo.MS2","HCRTR2",0.0122414520894892,0.0108642236371069,0.0274367681682868
"Hypo.MS2","HDAC4",0.00675390460109751,0.0564504431595312,0.0943885930984226
"Hypo.MS2","HDAC9",0.0198395947657239,1.6798005599636e-06,5.84917510200368e-05
"Hypo.MS2","HDC",0.0075981426762347,0.000841334604597813,0.00454505127458532
"Hypo.MS2","HDLBP",0.0075981426762347,0.0458176958670338,0.0803596981713893
"Hypo.MS2","HEATR4",0.00590966652596032,0.0208038836861247,0.0445055734238397
"Hypo.MS2","HEATR5A",0.0075981426762347,0.000624362616952424,0.00372813726636922
"Hypo.MS2","HEATR5B",0.013507809202195,0.00246511758829012,0.00957212629586353
"Hypo.MS2","HEATR6",0.00506542845082313,0.0107906370569032,0.0272872556804811
